id	file_name	set_no	session_no	message_no	author	text	previous_utterance	offensive	context_dependent	type_insult	type_threat	type_swear	type_sexual	type_toxic	jigsaw_toxicity	jigsaw_severe_toxicity	jigsaw_identity_attack	jigsaw_insult	jigsaw_profanity	jigsaw_threat	jigsaw_sexually_explicit	jigsaw_flirtation	jigsaw_attack_on_author	jigsaw_attack_on_commenter	jigsaw_incoherent	jigsaw_inflammatory	jigsaw_likely_to_reject	jigsaw_obscene	jigsaw_spam	jigsaw_unsubstantial
118070000	subsessions/sample_11807.csv	9	99	2	user	woah hold up	['I dare you to ask out your crush', '*kisses*', 'woah hold up']	N	N	N	N	N	N	N	0.05613239	0.03711369	0.048488073	0.047064174	0.06132237	0.14324942	0.088962756	0.2862735	0.042912982	0.24129727	0.6498234	0.099379435	0.91766936	0.13315333	0.072979994	0.9554968
118070000	subsessions/sample_11807.csv	9	99	3	bot	Woah dere 	['I dare you to ask out your crush', '*kisses*', 'woah hold up', 'Woah dere ']	N	N	N	N	N	N	N	0.012078391	0.018340651	0.036588352	0.020336471	0.035252884	0.065163374	0.051015835	0.18098615	0.046468146	0.16813253	0.70028216	0.122307256	0.8872983	0.1416443	0.058202483	0.9592708
118070000	subsessions/sample_11807.csv	9	99	4	user	yah like me?	['I dare you to ask out your crush', '*kisses*', 'woah hold up', 'Woah dere ', 'yah like me?']	N	N	N	N	N	N	N	0.023460433	0.06611332	0.08286788	0.08277571	0.11972591	0.13220705	0.20148443	0.60808456	0.16727486	0.41615096	0.5696659	0.13709787	0.859932	0.07948378	0.044348452	0.8950344
118070000	subsessions/sample_11807.csv	9	99	5	bot	thanks	['I dare you to ask out your crush', '*kisses*', 'woah hold up', 'Woah dere ', 'yah like me?', 'thanks']	N	N	N	N	N	N	N	0.014022041	0.009553973	0.015909063	0.00938772	0.018421158	0.043255076	0.031081146	0.15611179	0.05778731	0.13884902	0.61198705	0.04453644	0.81093645	0.019580035	0.13600741	0.9207183
118070000	subsessions/sample_11807.csv	9	99	6	user	do you like me?	['I dare you to ask out your crush', '*kisses*', 'woah hold up', 'Woah dere ', 'yah like me?', 'thanks', 'do you like me?']	N	N	N	N	N	N	N	0.03616466	0.043057036	0.05169687	0.06253524	0.06697813	0.10281693	0.15548354	0.670412	0.2972186	0.7572944	0.3558971	0.11494016	0.83522326	0.04281094	0.049661964	0.9206603
118070000	subsessions/sample_11807.csv	9	99	7	bot	yes i like you . why are you asking?!	['I dare you to ask out your crush', '*kisses*', 'woah hold up', 'Woah dere ', 'yah like me?', 'thanks', 'do you like me?', 'yes i like you . why are you asking?!']	N	N	N	N	N	N	N	0.021657806	0.026313307	0.01895778	0.0374306	0.035865255	0.053669065	0.08828878	0.84875846	0.15712053	0.6374893	0.42743582	0.115623094	0.653939	0.0358185	0.046581488	0.8551393
118070000	subsessions/sample_11807.csv	9	99	8	user	do you like me or love me?	['I dare you to ask out your crush', '*kisses*', 'woah hold up', 'Woah dere ', 'yah like me?', 'thanks', 'do you like me?', 'yes i like you . why are you asking?!', 'do you like me or love me?']	N	N	N	N	N	N	N	0.03753809	0.03730817	0.049802016	0.038242586	0.06274478	0.09358512	0.15758792	0.78087324	0.17445691	0.7572944	0.4438125	0.13088922	0.67778426	0.030870462	0.08053901	0.86343884
118070000	subsessions/sample_11807.csv	9	99	9	bot	love u	['I dare you to ask out your crush', '*kisses*', 'woah hold up', 'Woah dere ', 'yah like me?', 'thanks', 'do you like me?', 'yes i like you . why are you asking?!', 'do you like me or love me?', 'love u']	N	N	N	N	N	N	N	0.03049926	0.01240979	0.016626602	0.014586489	0.027248388	0.033854805	0.07173191	0.8351354	0.074308075	0.28100702	0.83466136	0.065117486	0.8932129	0.063843705	0.17269146	0.92149836
119770000	subsessions/sample_11977.csv	9	100	0	user	do you like Dragon Ball super	['do you like Dragon Ball super']	N	N	N	N	N	N	N	0.04783881	0.029839428	0.049977712	0.055570465	0.044733223	0.09955228	0.08291956	0.4367624	0.03286917	0.25456226	0.9329897	0.44000703	0.948278	0.11995482	0.5671485	0.8310663
119770000	subsessions/sample_11977.csv	9	100	1	bot	Yep	['do you like Dragon Ball super', 'Yep']	N	N	N	N	N	N	N	0.018742332	0.0144758215	0.024627624	0.017295199	0.02610514	0.057541445	0.03338754	0.15104064	0.017810507	0.10001886	0.47033817	0.03795811	0.92399615	0.014066419	0.029496038	0.9592708
119770000	subsessions/sample_11977.csv	9	100	2	user	do you like ksi	['do you like Dragon Ball super', 'Yep', 'do you like ksi']	N	N	N	N	N	N	N	0.07251463	0.029650267	0.05980615	0.06290245	0.04925722	0.065210894	0.08090015	0.40136924	0.31459892	0.7632094	0.83466136	0.25156736	0.9248177	0.54830647	0.3572759	0.8307522
119770000	subsessions/sample_11977.csv	9	100	3	bot	Yeah he's great	"['do you like Dragon Ball super', 'Yep', 'do you like ksi', ""Yeah he's great""]"	N	N	N	N	N	N	N	0.034962907	0.040223517	0.07618092	0.06252393	0.0595364	0.15290554	0.07196033	0.38548914	0.11214087	0.2016225	0.5066994	0.16927886	0.84656245	0.09563587	0.039677557	0.9669324
119770000	subsessions/sample_11977.csv	9	100	4	user	do you like deji	"['do you like Dragon Ball super', 'Yep', 'do you like ksi', ""Yeah he's great"", 'do you like deji']"	N	N	N	N	N	N	N	0.0801064	0.069145605	0.10316012	0.10317452	0.108852446	0.11954379	0.19838037	0.5581983	0.31459892	0.7632094	0.83466136	0.25156736	0.9248177	0.54830647	0.3572759	0.8307522
119770000	subsessions/sample_11977.csv	9	100	5	bot	No he's weird[br]	"['do you like Dragon Ball super', 'Yep', 'do you like ksi', ""Yeah he's great"", 'do you like deji', ""No he's weird[br]""]"	N	N	N	N	N	N	N	0.13745339	0.13293737	0.2898829	0.33948055	0.23952438	0.14006267	0.15462103	0.25839397	0.11313528	0.17926288	0.45197394	0.2543152	0.78887165	0.06484887	0.016971294	0.8923531
119770000	subsessions/sample_11977.csv	9	100	6	user	Why	"['do you like Dragon Ball super', 'Yep', 'do you like ksi', ""Yeah he's great"", 'do you like deji', ""No he's weird[br]"", 'Why']"	N	N	N	N	N	N	N	0.016035106	0.0125032	0.018378692	0.013411908	0.025123958	0.04951346	0.040793676	0.16380899	0.03471278	0.14294949	0.58157456	0.069575414	0.9095892	0.02356963	0.06694682	0.9592708
119770000	subsessions/sample_11977.csv	9	100	7	bot	Why what?	"['do you like Dragon Ball super', 'Yep', 'do you like ksi', ""Yeah he's great"", 'do you like deji', ""No he's weird[br]"", 'Why', 'Why what?']"	N	N	N	N	N	N	N	0.012008976	0.017042853	0.024521265	0.018389499	0.024125949	0.07562422	0.038252585	0.18965332	0.040398914	0.18620159	0.20727961	0.053602092	0.82230085	0.01322904	0.01231707	0.9592708
119770000	subsessions/sample_11977.csv	9	100	8	user	why do you not like deji	"['do you like Dragon Ball super', 'Yep', 'do you like ksi', ""Yeah he's great"", 'do you like deji', ""No he's weird[br]"", 'Why', 'Why what?', 'why do you not like deji']"	N	N	N	N	N	N	N	0.06252546	0.10700857	0.19152032	0.18531044	0.1292004	0.1799815	0.13243023	0.27766562	0.35681152	0.7843558	0.8832947	0.23876593	0.9203619	0.5306987	0.31691238	0.79885787
119770000	subsessions/sample_11977.csv	9	100	9	bot	Comedy Shorts Gamer? Yeah, he's alright.	"['do you like Dragon Ball super', 'Yep', 'do you like ksi', ""Yeah he's great"", 'do you like deji', ""No he's weird[br]"", 'Why', 'Why what?', 'why do you not like deji', ""Comedy Shorts Gamer? Yeah, he's alright.""]"	N	N	N	N	N	N	N	0.05613239	0.01583198	0.022610288	0.03173537	0.02024278	0.060994957	0.03196208	0.40413785	0.39219522	0.2990477	0.4926661	0.42668858	0.71717554	0.5386076	0.028045004	0.9179821
122090000	subsessions/sample_12209.csv	9	102	0	user	I’ve just been having a hard time lately	['I’ve just been having a hard time lately']	N	N	N	N	N	N	N	0.09172598	0.088471256	0.08893236	0.0798263	0.17224394	0.20505367	0.41384953	0.45532626	0.042114936	0.060630355	0.5547363	0.1027593	0.51722646	0.056581732	0.086875014	0.8923531
122090000	subsessions/sample_12209.csv	9	102	1	bot	yeah?	['I’ve just been having a hard time lately', 'yeah?']	N	N	N	N	N	N	N	0.017076347	0.012136417	0.019354062	0.014736127	0.025349261	0.045150276	0.05891155	0.20009814	0.027802868	0.23017801	0.12019577	0.034734547	0.9203619	0.00903445	0.006470848	0.9915254
122090000	subsessions/sample_12209.csv	9	102	2	user	I don’t feel loved anymore	['I’ve just been having a hard time lately', 'yeah?', 'I don’t feel loved anymore']	N	N	N	N	N	N	N	0.065721996	0.12186949	0.15046404	0.12654348	0.13246709	0.3381468	0.10930506	0.28894323	0.10913834	0.21003315	0.55732304	0.0950642	0.54573154	0.016645567	0.07295163	0.9363514
122090000	subsessions/sample_12209.csv	9	102	4	user	I don’t. My family has abandoned me completely.	['I’ve just been having a hard time lately', 'yeah?', 'I don’t feel loved anymore', 'i feel so special~[br]', 'I don’t. My family has abandoned me completely.']	N	N	N	N	N	N	N	0.021518974	0.02581406	0.059390567	0.032790136	0.032659177	0.07430283	0.028298475	0.17682374	0.1444627	0.07630705	0.21686463	0.120521374	0.29128483	0.028818622	0.040203415	0.81666416
122090000	subsessions/sample_12209.csv	9	102	5	bot	I'm sorry I confused you.	"['I’ve just been having a hard time lately', 'yeah?', 'I don’t feel loved anymore', 'i feel so special~[br]', 'I don’t. My family has abandoned me completely.', ""I'm sorry I confused you.""]"	N	N	N	N	N	N	N	0.019297661	0.033403486	0.04781175	0.07331618	0.06522768	0.1018732	0.07564352	0.27102083	0.2163454	0.7370115	0.30425364	0.113983	0.7206309	0.035041586	0.04675797	0.86343884
122090000	subsessions/sample_12209.csv	9	102	6	user	It’s fine. I confuse people all the time.	"['I’ve just been having a hard time lately', 'yeah?', 'I don’t feel loved anymore', 'i feel so special~[br]', 'I don’t. My family has abandoned me completely.', ""I'm sorry I confused you."", 'It’s fine. I confuse people all the time.']"	N	N	N	N	N	N	N	0.06332459	0.04945508	0.11775478	0.06987643	0.081056386	0.12556541	0.052709583	0.24071983	0.046437554	0.14099357	0.39172757	0.1923892	0.3248154	0.0422199	0.030357795	0.8304222
122090000	subsessions/sample_12209.csv	9	102	7	bot	God is good!	"['I’ve just been having a hard time lately', 'yeah?', 'I don’t feel loved anymore', 'i feel so special~[br]', 'I don’t. My family has abandoned me completely.', ""I'm sorry I confused you."", 'It’s fine. I confuse people all the time.', 'God is good!']"	N	N	N	N	N	N	N	0.024833864	0.04095393	0.11225501	0.024255417	0.05463711	0.060207527	0.033100713	0.27167347	0.018262412	0.1025425	0.32383326	0.15952177	0.8465843	0.025131933	0.01778871	0.9592708
122090000	subsessions/sample_12209.csv	9	102	8	user	God is fucking dead	"['I’ve just been having a hard time lately', 'yeah?', 'I don’t feel loved anymore', 'i feel so special~[br]', 'I don’t. My family has abandoned me completely.', ""I'm sorry I confused you."", 'It’s fine. I confuse people all the time.', 'God is good!', 'God is fucking dead']"	Y	N	Y	N	Y	N	N	0.9254919	0.85079664	0.68296325	0.79376435	0.9777927	0.7682947	0.36408472	0.2702911	0.042938	0.15480496	0.06433923	0.44685516	0.9997145	0.9888356	0.047844347	0.28868708
122090000	subsessions/sample_12209.csv	9	102	9	bot	I will not answer that sentence.	"['I’ve just been having a hard time lately', 'yeah?', 'I don’t feel loved anymore', 'i feel so special~[br]', 'I don’t. My family has abandoned me completely.', ""I'm sorry I confused you."", 'It’s fine. I confuse people all the time.', 'God is good!', 'God is fucking dead', 'I will not answer that sentence.']"	N	N	N	N	N	N	N	0.024147147	0.037222434	0.056773394	0.034518577	0.036542565	0.17257293	0.03542987	0.1647704	0.14033581	0.28764403	0.40912157	0.14260957	0.59409094	0.026988514	0.026920548	0.8923531
122760000	subsessions/sample_12276.csv	9	103	0	user	can you see me?	['can you see me?']	N	N	N	N	N	N	N	0.052136723	0.02961342	0.03439101	0.04132849	0.043307375	0.10348471	0.06959852	0.31956652	0.078008614	0.46174306	0.32267642	0.09449407	0.80131036	0.034217324	0.039704658	0.92378306
122760000	subsessions/sample_12276.csv	9	103	1	bot	yes I know you're sisters there too	"['can you see me?', ""yes I know you're sisters there too""]"	N	N	N	N	N	N	N	0.049898956	0.019550746	0.033151273	0.02440251	0.031832326	0.07662581	0.061861668	0.6692379	0.2177913	0.70834213	0.605192	0.1519764	0.6887384	0.08409043	0.11281866	0.85724515
122760000	subsessions/sample_12276.csv	9	103	2	user	where am i?	"['can you see me?', ""yes I know you're sisters there too"", 'where am i?']"	N	N	N	N	N	N	N	0.018325835	0.018102441	0.022975415	0.014761527	0.02903171	0.07568435	0.049447015	0.22912584	0.0482952	0.09667479	0.3216326	0.050590947	0.7608754	0.022117408	0.027350502	0.94426227
122760000	subsessions/sample_12276.csv	9	103	3	bot	laying on your bed in the dark	"['can you see me?', ""yes I know you're sisters there too"", 'where am i?', 'laying on your bed in the dark']"	N	N	N	N	N	N	N	0.070516795	0.32251483	0.27379066	0.21497606	0.3560616	0.40507218	0.7331785	0.8171946	0.1906697	0.8435674	0.65526634	0.20215401	0.8104922	0.035253346	0.06215359	0.8312322
122760000	subsessions/sample_12276.csv	9	103	4	user	??? no	"['can you see me?', ""yes I know you're sisters there too"", 'where am i?', 'laying on your bed in the dark', '??? no']"	N	N	N	N	N	N	N	0.024662184	0.022011999	0.032070704	0.029955044	0.024391565	0.0579072	0.029189797	0.19499509	0.07793035	0.23920016	0.5653387	0.10629387	0.9215016	0.025568075	0.0998863	0.9557419
122760000	subsessions/sample_12276.csv	9	103	5	bot	Ok =(	"['can you see me?', ""yes I know you're sisters there too"", 'where am i?', 'laying on your bed in the dark', '??? no', 'Ok =(']"	N	N	N	N	N	N	N	0.011523063	0.01259281	0.02082498	0.017722972	0.027945865	0.044808947	0.038615588	0.14302598	0.028123474	0.12559412	0.46979344	0.090296954	0.92039317	0.042705886	0.047262788	0.9592708
122760000	subsessions/sample_12276.csv	9	103	6	user	take another guess	"['can you see me?', ""yes I know you're sisters there too"", 'where am i?', 'laying on your bed in the dark', '??? no', 'Ok =(', 'take another guess']"	N	N	N	N	N	N	N	0.04165838	0.023637174	0.038396694	0.029705131	0.02869443	0.11626841	0.033264305	0.18477371	0.07539802	0.3017011	0.5466358	0.083397835	0.78887165	0.021850549	0.04323604	0.9592708
122760000	subsessions/sample_12276.csv	9	103	7	bot	okay	"['can you see me?', ""yes I know you're sisters there too"", 'where am i?', 'laying on your bed in the dark', '??? no', 'Ok =(', 'take another guess', 'okay']"	N	N	N	N	N	N	N	0.019714156	0.032286383	0.044149302	0.016406827	0.041572135	0.11618514	0.07840761	0.23513499	0.030532537	0.13950981	0.6378207	0.04662745	0.948278	0.020781636	0.071142465	0.9592708
122760000	subsessions/sample_12276.csv	9	103	8	user	where am i	"['can you see me?', ""yes I know you're sisters there too"", 'where am i?', 'laying on your bed in the dark', '??? no', 'Ok =(', 'take another guess', 'okay', 'where am i']"	N	N	N	N	N	N	N	0.0168681	0.02477234	0.027678354	0.015900552	0.040960822	0.10066039	0.075531244	0.22128089	0.040001046	0.044578392	0.5661227	0.04435926	0.8115389	0.025866585	0.09017449	0.9592708
122760000	subsessions/sample_12276.csv	9	103	9	bot	Chaney	"['can you see me?', ""yes I know you're sisters there too"", 'where am i?', 'laying on your bed in the dark', '??? no', 'Ok =(', 'take another guess', 'okay', 'where am i', 'Chaney']"	N	N	N	N	N	N	N	0.015896274	0.027909126	0.04016918	0.03414743	0.054139793	0.09419073	0.057497118	0.19823186	0.056406617	0.24701284	0.68075	0.19334869	0.948278	0.07506418	0.112864934	0.9440822
126640000	subsessions/sample_12664.csv	9	108	0	user	no sorry	['no sorry']	N	N	N	N	N	N	N	0.026722329	0.024727875	0.045764808	0.022236831	0.038287934	0.07934151	0.04722751	0.17014547	0.070088826	0.23739466	0.6100709	0.08937869	0.8794684	0.03199737	0.0594848	0.9592708
126640000	subsessions/sample_12664.csv	9	108	1	bot	That's alright	"['no sorry', ""That's alright""]"	N	N	N	N	N	N	N	0.02637897	0.033631627	0.055398803	0.031447135	0.044875786	0.12244082	0.061467648	0.33454955	0.03761876	0.18502183	0.61483634	0.07370758	0.87923026	0.019076163	0.062370013	0.96107876
126640000	subsessions/sample_12664.csv	9	108	2	user	ok	"['no sorry', ""That's alright"", 'ok']"	N	N	N	N	N	N	N	0.019575324	0.016117549	0.022846775	0.013070103	0.023848904	0.07693102	0.03603057	0.17876546	0.027414808	0.11721893	0.56355155	0.039104883	0.948278	0.013871772	0.05133222	0.9592708
126640000	subsessions/sample_12664.csv	9	108	3	bot	start a new conversation	"['no sorry', ""That's alright"", 'ok', 'start a new conversation']"	N	N	N	N	N	N	N	0.023460433	0.04352119	0.06507036	0.03997582	0.06916038	0.18094002	0.096594185	0.24183294	0.13334249	0.27137643	0.6396271	0.07047365	0.84656245	0.023092847	0.16673908	0.9592708
126640000	subsessions/sample_12664.csv	9	108	4	user	sure what would you like to talk about	"['no sorry', ""That's alright"", 'ok', 'start a new conversation', 'sure what would you like to talk about']"	N	N	N	N	N	N	N	0.039598234	0.029775683	0.037452914	0.05369363	0.04219791	0.09173803	0.05957391	0.33678147	0.17935519	0.8700306	0.5318888	0.17461982	0.81184554	0.01900465	0.09291389	0.8579436
126640000	subsessions/sample_12664.csv	9	108	5	bot	your beautiful eyes	"['no sorry', ""That's alright"", 'ok', 'start a new conversation', 'sure what would you like to talk about', 'your beautiful eyes']"	N	N	N	N	N	N	N	0.06771983	0.057040438	0.04494422	0.096349046	0.12792173	0.110523224	0.18691428	0.9837941	0.1834699	0.5981035	0.68269384	0.13150007	0.5279933	0.022435114	0.17574643	0.8923531
126640000	subsessions/sample_12664.csv	9	108	6	user	Aww that's sweet. But there are like everyone elses	"['no sorry', ""That's alright"", 'ok', 'start a new conversation', 'sure what would you like to talk about', 'your beautiful eyes', ""Aww that's sweet. But there are like everyone elses""]"	N	N	N	N	N	N	N	0.05852979	0.054462817	0.11023511	0.067061424	0.0945544	0.08418653	0.14629374	0.5335128	0.07610509	0.21051483	0.7160899	0.22380556	0.5279933	0.120123774	0.09473748	0.85601157
126640000	subsessions/sample_12664.csv	9	108	7	bot	I know, but not as sweet as you. 	"['no sorry', ""That's alright"", 'ok', 'start a new conversation', 'sure what would you like to talk about', 'your beautiful eyes', ""Aww that's sweet. But there are like everyone elses"", 'I know, but not as sweet as you. ']"	N	N	N	N	N	N	N	0.22598907	0.06497995	0.08291236	0.15373829	0.09312065	0.1138636	0.17171386	0.6985937	0.41503733	0.8391753	0.44661292	0.1773585	0.6557044	0.19946578	0.032513123	0.795336
126640000	subsessions/sample_12664.csv	9	108	8	user	SIM why are you being so good today	"['no sorry', ""That's alright"", 'ok', 'start a new conversation', 'sure what would you like to talk about', 'your beautiful eyes', ""Aww that's sweet. But there are like everyone elses"", 'I know, but not as sweet as you. ', 'SIM why are you being so good today']"	N	N	N	N	N	N	N	0.05133759	0.020777011	0.027146641	0.04860465	0.033659063	0.06438277	0.041924182	0.33550644	0.24191423	0.59201556	0.89032257	0.13244815	0.87299955	0.14560258	0.74707067	0.8307522
126640000	subsessions/sample_12664.csv	9	108	9	bot	Thank you very much	"['no sorry', ""That's alright"", 'ok', 'start a new conversation', 'sure what would you like to talk about', 'your beautiful eyes', ""Aww that's sweet. But there are like everyone elses"", 'I know, but not as sweet as you. ', 'SIM why are you being so good today', 'Thank you very much']"	N	N	N	N	N	N	N	0.023632111	0.015496979	0.024643281	0.017251754	0.025249988	0.050834373	0.03712804	0.1830679	0.055643126	0.57397753	0.5157233	0.077506416	0.7471142	0.014620888	0.053654905	0.9440822
130340000	subsessions/sample_13034.csv	9	111	0	user	hi there faggot	['hi there faggot']	Y	N	Y	N	N	N	N	0.8831064	0.8056389	0.9230946	0.91465133	0.9322755	0.29457366	0.4500892	0.33530757	0.018856924	0.3118785	0.44972217	0.5680319	0.99848837	0.9832636	0.022525465	0.6009153
130340000	subsessions/sample_13034.csv	9	111	1	bot	I will not answer that sentence.	['hi there faggot', 'I will not answer that sentence.']	N	N	N	N	N	N	N	0.024147147	0.037222434	0.056773394	0.034518577	0.036542565	0.17257293	0.03542987	0.1647704	0.14033581	0.28764403	0.40912157	0.14260957	0.59409094	0.026988514	0.026920548	0.8923531
130340000	subsessions/sample_13034.csv	9	111	3	bot	I will not answer that sentence.	['hi there faggot', 'I will not answer that sentence.', 'why not faggot', 'I will not answer that sentence.']	N	N	N	N	N	N	N	0.024147147	0.037222434	0.056773394	0.034518577	0.036542565	0.17257293	0.03542987	0.1647704	0.14033581	0.28764403	0.40912157	0.14260957	0.59409094	0.026988514	0.026920548	0.8923531
130340000	subsessions/sample_13034.csv	9	111	4	user	khs	['hi there faggot', 'I will not answer that sentence.', 'why not faggot', 'I will not answer that sentence.', 'khs']	N	N	N	N	N	N	N	0.05373499	0.02678605	0.04977111	0.031511232	0.05683262	0.08449183	0.07644213	0.21052125	0.06828885	0.27535802	0.89032257	0.13898769	0.8944726	0.27411637	0.30129927	0.86385214
130340000	subsessions/sample_13034.csv	9	111	5	bot	wojdddh	['hi there faggot', 'I will not answer that sentence.', 'why not faggot', 'I will not answer that sentence.', 'khs', 'wojdddh']	N	N	N	N	N	N	N	0.049898956	0.049402498	0.083029754	0.078505844	0.15108593	0.05420458	0.10742351	0.19774178	0.06828885	0.27535802	0.89032257	0.13898769	0.8944726	0.27411637	0.30129927	0.86385214
130340000	subsessions/sample_13034.csv	9	111	7	bot	Yes I love them especially you	['hi there faggot', 'I will not answer that sentence.', 'why not faggot', 'I will not answer that sentence.', 'khs', 'wojdddh', 'do u like black people', 'Yes I love them especially you']	N	N	N	N	N	N	N	0.035306264	0.08249957	0.07479105	0.066923566	0.090858445	0.3702939	0.18393801	0.8688065	0.25589162	0.8057904	0.6214242	0.15655978	0.766772	0.058344226	0.19849384	0.8923531
130340000	subsessions/sample_13034.csv	9	111	8	user	I’m not black	['hi there faggot', 'I will not answer that sentence.', 'why not faggot', 'I will not answer that sentence.', 'khs', 'wojdddh', 'do u like black people', 'Yes I love them especially you', 'I’m not black']	N	N	N	N	N	N	N	0.21980777	0.2759566	0.6350989	0.29308715	0.289607	0.15789858	0.13533181	0.19852278	0.051633485	0.16977929	0.51139235	0.4376077	0.84054637	0.09071608	0.045575686	0.8923531
130340000	subsessions/sample_13034.csv	9	111	9	bot	Ok	['hi there faggot', 'I will not answer that sentence.', 'why not faggot', 'I will not answer that sentence.', 'khs', 'wojdddh', 'do u like black people', 'Yes I love them especially you', 'I’m not black', 'Ok']	N	N	N	N	N	N	N	0.016937515	0.009456535	0.015501921	0.012157495	0.020701068	0.042779215	0.031551518	0.13458171	0.027414808	0.11721893	0.56355155	0.039104883	0.948278	0.013871772	0.05133222	0.9592708
130910000	subsessions/sample_13091.csv	9	112	0	user	how are you?	['how are you?']	N	N	N	N	N	N	N	0.012703137	0.014613739	0.019638034	0.025234528	0.024131903	0.046655584	0.03278297	0.21512093	0.19185072	0.8317208	0.25193912	0.12551092	0.87792414	0.020744164	0.015144303	0.90940577
130910000	subsessions/sample_13091.csv	9	112	1	bot	I'm well	"['how are you?', ""I'm well""]"	N	N	N	N	N	N	N	0.0224908	0.026929978	0.03853829	0.022205558	0.04829526	0.08669957	0.07871976	0.2039038	0.026324624	0.07466333	0.6038664	0.048565336	0.859932	0.05320015	0.113800116	0.96020377
130910000	subsessions/sample_13091.csv	9	112	2	user	that’s good	"['how are you?', ""I'm well"", 'that’s good']"	N	N	N	N	N	N	N	0.02929751	0.027127571	0.041057955	0.024640435	0.04209753	0.098769285	0.079096586	0.22697279	0.056243937	0.20518622	0.68550116	0.1130216	0.8165365	0.031841863	0.09667458	0.9592708
130910000	subsessions/sample_13091.csv	9	112	3	bot	It was great	"['how are you?', ""I'm well"", 'that’s good', 'It was great']"	N	N	N	N	N	N	N	0.026894007	0.03402827	0.045407273	0.02094119	0.043498624	0.11086653	0.08221075	0.34365574	0.03563379	0.09959553	0.6552256	0.0851854	0.5624013	0.03129319	0.096310824	0.9440822
130910000	subsessions/sample_13091.csv	9	112	4	user	what are you doing?	"['how are you?', ""I'm well"", 'that’s good', 'It was great', 'what are you doing?']"	N	N	N	N	N	N	N	0.050242316	0.017877223	0.022488043	0.032818574	0.030479604	0.05685109	0.032368623	0.21296476	0.29602784	0.8391753	0.2946455	0.14360474	0.8408069	0.025943875	0.03515362	0.9202285
130910000	subsessions/sample_13091.csv	9	112	5	bot	nothing just texting you	"['how are you?', ""I'm well"", 'that’s good', 'It was great', 'what are you doing?', 'nothing just texting you']"	N	N	N	N	N	N	N	0.07730943	0.03910487	0.040343206	0.061233886	0.045116965	0.19939925	0.04973967	0.2696219	0.14217515	0.6413909	0.69801176	0.1688971	0.75446504	0.098909125	0.30207276	0.8923531
130910000	subsessions/sample_13091.csv	9	112	6	user	same	"['how are you?', ""I'm well"", 'that’s good', 'It was great', 'what are you doing?', 'nothing just texting you', 'same']"	N	N	N	N	N	N	N	0.014091457	0.0062928665	0.012174033	0.0069239317	0.012456566	0.030022917	0.019639943	0.12492805	0.05356911	0.16843961	0.59423155	0.09485449	0.8605639	0.032064296	0.063115284	0.9592708
130910000	subsessions/sample_13091.csv	9	112	7	bot	Ok so we should talk	"['how are you?', ""I'm well"", 'that’s good', 'It was great', 'what are you doing?', 'nothing just texting you', 'same', 'Ok so we should talk']"	N	N	N	N	N	N	N	0.02637897	0.013162683	0.029642906	0.020987133	0.022471678	0.057425104	0.021911958	0.1391043	0.031816833	0.14795794	0.6853263	0.107180744	0.76261383	0.031443097	0.09698377	0.95274866
130910000	subsessions/sample_13091.csv	9	112	8	user	what do you want to talk about?	"['how are you?', ""I'm well"", 'that’s good', 'It was great', 'what are you doing?', 'nothing just texting you', 'same', 'Ok so we should talk', 'what do you want to talk about?']"	N	N	N	N	N	N	N	0.043718524	0.020162346	0.022655485	0.0392405	0.022494158	0.05932879	0.028143553	0.23457713	0.099351496	0.7528352	0.27830485	0.119363904	0.766772	0.015794538	0.023491638	0.87831104
130910000	subsessions/sample_13091.csv	9	112	9	bot	cats	"['how are you?', ""I'm well"", 'that’s good', 'It was great', 'what are you doing?', 'nothing just texting you', 'same', 'Ok so we should talk', 'what do you want to talk about?', 'cats']"	N	N	N	N	N	N	N	0.02792408	0.022080021	0.034987256	0.021645654	0.046414636	0.08696456	0.083488114	0.17689818	0.051228847	0.10917086	0.68097556	0.08255782	0.5195398	0.020229332	0.10870004	0.9440822
137960000	subsessions/sample_13796.csv	9	116	0	user	I'm gaaaaaay	"[""I'm gaaaaaay""]"	N	N	N	N	N	N	N	0.41523102	0.6711538	0.8008965	0.693613	0.717974	0.5610274	0.5065465	0.4957253	0.05755407	0.12584297	0.9313128	0.13297468	0.9215016	0.5390749	0.47072122	0.8331433
137960000	subsessions/sample_13796.csv	9	116	1	bot	I know you are but what am I	"[""I'm gaaaaaay"", 'I know you are but what am I']"	N	N	N	N	N	N	N	0.045778666	0.03281633	0.042577878	0.07303557	0.05758115	0.09450672	0.057910394	0.29645348	0.16011819	0.59201556	0.68905354	0.07492434	0.766772	0.037659533	0.17124654	0.8923531
137960000	subsessions/sample_13796.csv	9	116	2	user	gay	"[""I'm gaaaaaay"", 'I know you are but what am I', 'gay']"	N	N	N	N	N	N	N	0.61826205	0.525192	0.84535134	0.67653155	0.6222302	0.14004739	0.41260803	0.2435488	0.03384192	0.07943426	0.6194268	0.37997878	0.948278	0.05553205	0.046351217	0.9249766
137960000	subsessions/sample_13796.csv	9	116	4	user	are you a boy	"[""I'm gaaaaaay"", 'I know you are but what am I', 'gay', 'I will not answer that sentence.', 'are you a boy']"	N	N	N	N	N	N	N	0.18055865	0.057041638	0.14421134	0.13737217	0.12680165	0.06306023	0.12680781	0.31594437	0.3943825	0.9307536	0.47840416	0.22893271	0.948278	0.03082541	0.026416581	0.8573783
